"Step","daily-darkness-44 - train/shaping_reward","daily-darkness-44 - train/shaping_reward__MIN","daily-darkness-44 - train/shaping_reward__MAX"
"971080","0.002449194955404105","0.002449194955404105","0.002449194955404105"
"981080","0.0027255894832860354","0.0027255894832860354","0.0027255894832860354"
"983132","0.002653447049796835","0.002653447049796835","0.002653447049796835"
"988572","0.002756808259178738","0.002756808259178738","0.002756808259178738"
"990528","0.0027394643381536176","0.0027394643381536176","0.0027394643381536176"
"993092","0.002542593880668972","0.002542593880668972","0.002542593880668972"
"996556","0.0026527983941303625","0.0026527983941303625","0.0026527983941303625"
"999000","0.0029058140600053727","0.0029058140600053727","0.0029058140600053727"
"999064","0.0029865876408571045","0.0029865876408571045","0.0029865876408571045"
"1000608","0.002808758992603188","0.002808758992603188","0.002808758992603188"
"1003124","0.00294309736104486","0.00294309736104486","0.00294309736104486"
"1005064","0.003031143839631213","0.003031143839631213","0.003031143839631213"
"1006604","0.00304086311238321","0.00304086311238321","0.00304086311238321"
"1007440","0.0030156671033140956","0.0030156671033140956","0.0030156671033140956"
"1009124","0.0030850118265227794","0.0030850118265227794","0.0030850118265227794"
"1017012","0.0033753272302001307","0.0033753272302001307","0.0033753272302001307"
"1024888","0.003409463652433326","0.003409463652433326","0.003409463652433326"
"1025344","0.003596921712418233","0.003596921712418233","0.003596921712418233"
"1026428","0.0036120750803392892","0.0036120750803392892","0.0036120750803392892"
"1034900","0.0037172370053125737","0.0037172370053125737","0.0037172370053125737"
"1036860","0.0036245459367392806","0.0036245459367392806","0.0036245459367392806"
"1038360","0.0038212745523005308","0.0038212745523005308","0.0038212745523005308"
"1040880","0.0037089204615433848","0.0037089204615433848","0.0037089204615433848"
"1044324","0.0034594474631606583","0.0034594474631606583","0.0034594474631606583"
"1046832","0.003545517279078853","0.003545517279078853","0.003545517279078853"
"1048856","0.003595088563040382","0.003595088563040382","0.003595088563040382"
"1049332","0.0036473448864480424","0.0036473448864480424","0.0036473448864480424"
"1052804","0.003537155111393887","0.003537155111393887","0.003537155111393887"
"1054784","0.003602075830791434","0.003602075830791434","0.003602075830791434"
"1056232","0.003517075956912102","0.003517075956912102","0.003517075956912102"
"1061232","0.003364888007769312","0.003364888007769312","0.003364888007769312"
"1062192","0.0034121243287658035","0.0034121243287658035","0.0034121243287658035"
"1067160","0.0035490648366788367","0.0035490648366788367","0.0035490648366788367"
"1068140","0.0034758932367082683","0.0034758932367082683","0.0034758932367082683"
"1072640","0.0033868606953117494","0.0033868606953117494","0.0033868606953117494"
"1076584","0.003327063989680151","0.003327063989680151","0.003327063989680151"
"1077228","0.003335544612215583","0.003335544612215583","0.003335544612215583"
"1080016","0.0030809834294588823","0.0030809834294588823","0.0030809834294588823"
"1082560","0.003050401309760353","0.003050401309760353","0.003050401309760353"
"1083168","0.003072871619797807","0.003072871619797807","0.003072871619797807"
"1085020","0.0029207791681565044","0.0029207791681565044","0.0029207791681565044"
"1090944","0.002838782644991048","0.002838782644991048","0.002838782644991048"
"1091956","0.0028593693990244507","0.0028593693990244507","0.0028593693990244507"
"1092440","0.002925068738698183","0.002925068738698183","0.002925068738698183"
"1098364","0.003103649414404233","0.003103649414404233","0.003103649414404233"
"1109336","0.0036633757328779436","0.0036633757328779436","0.0036633757328779436"
"1109788","0.003738664500066849","0.003738664500066849","0.003738664500066849"
"1111664","0.004164265215349186","0.004164265215349186","0.004164265215349186"
"1115240","0.004341967278150609","0.004341967278150609","0.004341967278150609"
"1115712","0.004346916338850503","0.004346916338850503","0.004346916338850503"
"1121152","0.0042821010619107395","0.0042821010619107395","0.0042821010619107395"
"1123532","0.004206151103223923","0.004206151103223923","0.004206151103223923"
"1127516","0.004772066371648481","0.004772066371648481","0.004772066371648481"
"1133380","0.005105380597485285","0.005105380597485285","0.005105380597485285"
"1133452","0.0051247581861526125","0.0051247581861526125","0.0051247581861526125"
"1139364","0.0050833859061043115","0.0050833859061043115","0.0050833859061043115"
"1141944","0.0051348780284221065","0.0051348780284221065","0.0051348780284221065"
"1150964","0.004992638907409002","0.004992638907409002","0.004992638907409002"
"1151136","0.005033736830709499","0.005033736830709499","0.005033736830709499"
"1157032","0.005161174273368387","0.005161174273368387","0.005161174273368387"
"1157124","0.00522987243241934","0.00522987243241934","0.00522987243241934"
"1158260","0.0054757757344653865","0.0054757757344653865","0.0054757757344653865"
"1159044","0.005689957086401593","0.005689957086401593","0.005689957086401593"
"1164192","0.005629354701525792","0.005629354701525792","0.005629354701525792"
"1170100","0.0056693868957530145","0.0056693868957530145","0.0056693868957530145"
"1170828","0.005690324572853693","0.005690324572853693","0.005690324572853693"
"1172364","0.006239524006266115","0.006239524006266115","0.006239524006266115"
"1174728","0.005790050576537584","0.005790050576537584","0.005790050576537584"
"1176724","0.005674364376949267","0.005674364376949267","0.005674364376949267"
"1178272","0.0055180734814353075","0.0055180734814353075","0.0055180734814353075"
"1182640","0.005741396449958957","0.005741396449958957","0.005741396449958957"
"1188520","0.005774359668886782","0.005774359668886782","0.005774359668886782"
"1188812","0.005864700170294314","0.005864700170294314","0.005864700170294314"
"1190072","0.0058620283266492944","0.0058620283266492944","0.0058620283266492944"
"1192384","0.006427875284896444","0.006427875284896444","0.006427875284896444"
"1197972","0.006534970376222936","0.006534970376222936","0.006534970376222936"
"1200256","0.006040924417618273","0.006040924417618273","0.006040924417618273"
"1202356","0.006267160993765088","0.006267160993765088","0.006267160993765088"
"1204188","0.006292715774498164","0.006292715774498164","0.006292715774498164"
"1206132","0.006433762922197194","0.006433762922197194","0.006433762922197194"
"1208232","0.006320678932793238","0.006320678932793238","0.006320678932793238"
"1209744","0.0063360083147247495","0.0063360083147247495","0.0063360083147247495"
"1212016","0.007153204492134253","0.007153204492134253","0.007153204492134253"
"1214148","0.007258314624047082","0.007258314624047082","0.007258314624047082"
"1216712","0.0072042632180671995","0.0072042632180671995","0.0072042632180671995"
"1217904","0.007270750734309253","0.007270750734309253","0.007270750734309253"
"1222576","0.007229319184573356","0.007229319184573356","0.007229319184573356"
"1227156","0.007067011065390606","0.007067011065390606","0.007067011065390606"
"1230552","0.007186999270481366","0.007186999270481366","0.007186999270481366"
"1232728","0.007228235259916749","0.007228235259916749","0.007228235259916749"
"1235572","0.007285621058188535","0.007285621058188535","0.007285621058188535"
"1238584","0.006787135709687031","0.006787135709687031","0.006787135709687031"
"1238904","0.006730792799694245","0.006730792799694245","0.006730792799694245"
"1242268","0.006630743946800712","0.006630743946800712","0.006630743946800712"
"1244468","0.006697721187081121","0.006697721187081121","0.006697721187081121"
"1247288","0.006522691384844451","0.006522691384844451","0.006522691384844451"
"1249876","0.006379311023316566","0.006379311023316566","0.006379311023316566"
"1250320","0.006414738677800719","0.006414738677800719","0.006414738677800719"
"1253424","0.007468309391301426","0.007468309391301426","0.007468309391301426"
"1253996","0.0074740772249250464","0.0074740772249250464","0.0074740772249250464"
"1257772","0.006610551276964219","0.006610551276964219","0.006610551276964219"
"1261544","0.006851767380839368","0.006851767380839368","0.006851767380839368"
"1263424","0.006799353430387189","0.006799353430387189","0.006799353430387189"
"1263632","0.006776133199413075","0.006776133199413075","0.006776133199413075"
"1265520","0.007280323614717552","0.007280323614717552","0.007280323614717552"
"1267424","0.007333197511018256","0.007333197511018256","0.007333197511018256"
"1270904","0.007290761652861152","0.007290761652861152","0.007290761652861152"
"1271416","0.007255163307216027","0.007255163307216027","0.007255163307216027"
"1273276","0.007251366780743565","0.007251366780743565","0.007251366780743565"
"1276752","0.006581288709490223","0.006581288709490223","0.006581288709490223"
"1283908","0.0009966274244827087","0.0009966274244827087","0.0009966274244827087"
"1284184","0.0009784859558154826","0.0009784859558154826","0.0009784859558154826"
"1287428","0.0011007941717340358","0.0011007941717340358","0.0011007941717340358"
"1292968","0.0014675946745253388","0.0014675946745253388","0.0014675946745253388"
"1293240","0.0015168409241604992","0.0015168409241604992","0.0015168409241604992"
"1293348","0.0004332447572769628","0.0004332447572769628","0.0004332447572769628"
"1295532","-0.00008495901922950834","-0.00008495901922950834","-0.00008495901922950834"
"1298784","-0.000017172293686533135","-0.000017172293686533135","-0.000017172293686533135"
"1298916","0.0000594819056224299","0.0000594819056224299","0.0000594819056224299"
"1304568","-0.00015194252788624087","-0.00015194252788624087","-0.00015194252788624087"
"1304744","-0.00021051239126360408","-0.00021051239126360408","-0.00021051239126360408"
"1307104","-0.00026854441255439804","-0.00026854441255439804","-0.00026854441255439804"
"1308260","-0.00024373675409131905","-0.00024373675409131905","-0.00024373675409131905"
"1308868","-0.0000026396267326169594","-0.0000026396267326169594","-0.0000026396267326169594"
"1314052","0.00010057795547860522","0.00010057795547860522","0.00010057795547860522"
"1314640","0.00007695417098732576","0.00007695417098732576","0.00007695417098732576"
"1315512","-0.00006988959831528991","-0.00006988959831528991","-0.00006988959831528991"
"1317276","-0.00009802761401936935","-0.00009802761401936935","-0.00009802761401936935"
"1322400","-0.00019168399961159668","-0.00019168399961159668","-0.00019168399961159668"
"1323064","0.000020740677987042415","0.000020740677987042415","0.000020740677987042415"
"1323476","0.00022862276597768603","0.00022862276597768603","0.00022862276597768603"
"1324684","0.00025459142235945544","0.00025459142235945544","0.00025459142235945544"
"1327124","0.00018297579521875425","0.00018297579521875425","0.00018297579521875425"
"1327168","-0.0002399318176517952","-0.0002399318176517952","-0.0002399318176517952"
"1328848","0.00041056991380503225","0.00041056991380503225","0.00041056991380503225"
"1329612","0.0003316961666508364","0.0003316961666508364","0.0003316961666508364"
"1335388","0.0004326841561255968","0.0004326841561255968","0.0004326841561255968"
"1337008","0.00046950123409556297","0.00046950123409556297","0.00046950123409556297"
"1338716","0.00017941077873716765","0.00017941077873716765","0.00017941077873716765"
"1338860","0.0002214936598957892","0.0002214936598957892","0.0002214936598957892"
"1341144","0.00019570402100965227","0.00019570402100965227","0.00019570402100965227"
"1343356","-0.000637114361781881","-0.000637114361781881","-0.000637114361781881"
"1344516","-0.0006970532154122319","-0.0006970532154122319","-0.0006970532154122319"
"1344656","-0.0006818342948665502","-0.0006818342948665502","-0.0006818342948665502"
"1347172","-0.0006542049240595338","-0.0006542049240595338","-0.0006542049240595338"
"1349140","0.00043621777350971947","0.00043621777350971947","0.00043621777350971947"
"1350312","0.0003777351302556855","0.0003777351302556855","0.0003777351302556855"
"1350456","0.00035694982904819247","0.00035694982904819247","0.00035694982904819247"
"1354912","0.00039617465390620013","0.00039617465390620013","0.00039617465390620013"
"1355548","0.0003502990854968526","0.0003502990854968526","0.0003502990854968526"
"1356092","0.00032393566824655815","0.00032393566824655815","0.00032393566824655815"
"1358740","0.00006810079487804461","0.00006810079487804461","0.00006810079487804461"
"1361888","0.0015358702179597455","0.0015358702179597455","0.0015358702179597455"
"1362456","0.0009429809102838011","0.0009429809102838011","0.0009429809102838011"
"1364532","0.0009676559971448169","0.0009676559971448169","0.0009676559971448169"
"1365616","0.0009629789447706088","0.0009629789447706088","0.0009629789447706088"
"1366540","0.0009555275486198481","0.0009555275486198481","0.0009555275486198481"
"1367692","0.0009619974551714735","0.0009619974551714735","0.0009619974551714735"
"1368240","0.001193177998006904","0.001193177998006904","0.001193177998006904"
"1373460","0.0013504213355438708","0.0013504213355438708","0.0013504213355438708"
"1373544","0.0014002301735079193","0.0014002301735079193","0.0014002301735079193"
"1375636","0.0014112918067933592","0.0014112918067933592","0.0014112918067933592"
"1377636","0.0009114605765787004","0.0009114605765787004","0.0009114605765787004"
"1379316","0.0009901891637253452","0.0009901891637253452","0.0009901891637253452"
"1381804","0.0008903493498003455","0.0008903493498003455","0.0008903493498003455"
"1383404","0.0010108448020791643","0.0010108448020791643","0.0010108448020791643"
"1385036","0.0014604577817421496","0.0014604577817421496","0.0014604577817421496"
"1385100","0.001395585269562432","0.001395585269562432","0.001395585269562432"
"1386964","0.0014411369916221856","0.0014411369916221856","0.0014411369916221856"
"1387568","0.0014420930707401936","0.0014420930707401936","0.0014420930707401936"
