#{"t_start": 1784326665.0392451, "env_id": "None"}
r,l,t
780.85586,468,3274.643263
50.564246,93,3275.384917
1078.539842,584,3280.439498
796.521362,412,3286.476434
899.320032,248,3291.629819
149.765405,264,3295.070854
1092.337037,477,3299.67934
575.696513,507,3305.461961
1000.444885,285,3308.922689
1082.106984,548,3316.255214
1107.534369,234,3319.196406
57.148636,118,3320.892826
690.818264,510,3327.558415
152.184593,82,3328.207907
998.065061,358,3332.042658
999.328758,336,3336.946502
150.979656,81,3337.596951
592.306517,189,3340.226964
208.008012,1785,3364.887228
703.356554,221,3367.532757
60.308027,345,3372.114564
802.237348,341,3376.864609
795.567473,348,3383.14859
162.124801,405,3388.971632
154.941406,123,3390.367926
997.348257,414,3394.318187
669.300335,781,3401.507316
701.164715,263,3403.664886
459.221086,464,3407.414867
807.136279,257,3409.501982
570.167887,667,3414.848093
702.168714,219,3416.479819
798.886657,243,3418.415663
711.309824,197,3420.1424
152.746849,103,3421.110948
-59.594359,301,3423.590223
897.724165,506,3433.231612
807.10942,239,3436.144549
1067.256499,636,3443.538498
896.567893,268,3446.080983
155.609383,83,3447.29508
151.449362,219,3462.794767
-43.484812,66,3463.341011
696.536975,256,3465.364827
705.013995,213,3467.05968
1000.460507,364,3470.217277
353.328954,190,3471.767334
688.445512,260,3473.751003
805.640083,328,3476.718088
56.348244,58,3477.238171
1093.909875,441,3481.005318
891.336979,422,3512.873586
1091.806656,553,3518.14235
272.044424,209,3521.025313
51.217198,182,3523.121545
700.211635,179,3525.021918
601.335928,100,3525.85092
248.579098,908,3534.59739
161.294823,147,3535.878423
158.179107,285,3538.071728
145.396899,252,3540.143053
598.938911,176,3542.529218
1003.742003,441,3547.015841
803.444531,242,3549.088633
1005.546937,351,3552.971764
-53.764628,116,3554.025508
-49.195961,22,3554.247428
997.78579,378,3558.002842
53.489097,121,3559.35707
-49.336965,56,3559.779003
154.814948,89,3560.513852
574.862582,275,3562.728221
601.041458,240,3564.92875
1107.261513,343,3567.661648
360.614117,154,3568.856241
1004.016628,193,3570.65111
255.976254,201,3573.117563
598.686909,126,3574.259919
158.084502,192,3576.029912
465.154791,287,3578.492748
608.938921,179,3579.878131
590.164113,263,3583.471306
800.238419,209,3585.857358
364.215262,528,3591.768551
455.564344,458,3598.274056
597.750397,207,3599.857528
702.223835,171,3601.756605
802.190593,321,3605.86139
372.550147,281,3608.746672
898.658369,365,3613.131838
38.632961,376,3616.561431
57.548741,202,3618.248936
49.809378,206,3619.797115
146.683338,275,3623.134617
1094.657867,489,3627.96882
364.168544,339,3632.004076
991.991175,517,3638.488985
56.591962,105,3640.206351
980.545918,462,3644.82235
1095.887873,577,3651.159731
891.283001,480,3657.854049
993.515958,366,3663.453451
795.153357,267,3665.627288
597.662973,203,3667.635357
603.57209,277,3672.073233
56.203997,83,3673.151955
995.258163,491,3680.288118
602.888685,160,3682.049483
792.065554,485,3688.5445
694.430436,206,3691.659217
151.589395,74,3692.371145
892.365199,415,3696.333299
699.3062,247,3700.547114
1097.12276,342,3704.81655
898.883288,397,3709.34254
682.241416,574,3715.542239
20.408734,1181,3727.091281
602.33647,97,3727.975293
53.468509,65,3753.89406
607.34143,149,3755.306699
1097.659475,371,3758.63793
800.057621,236,3760.925133
45.82811,86,3761.901232
1100.31605,528,3766.811801
884.274462,570,3771.713423
1104.996851,291,3774.096616
116.911287,1793,3793.176034
161.889713,183,3794.684079
586.3633,382,3798.243848
53.549702,123,3799.56768
59.776196,110,3800.682771
470.900252,264,3803.220812
-50.175554,20,3803.469457
1091.397885,480,3807.723588
1107.244254,346,3810.473275
1009.38869,371,3813.829913
797.123907,249,3815.825887
810.138755,250,3818.340404
886.992576,478,3822.150642
898.186807,313,3824.65896
797.100256,314,3827.329148
601.264432,63,3827.976711
1082.105819,551,3833.793422
700.523132,204,3836.451346
1102.808102,504,3841.891793
60.052172,180,3843.733695
894.144441,470,3848.472099
264.358783,260,3850.686737
355.790222,274,3853.126316
262.827415,363,3857.570338
1085.725828,475,3861.781216
891.837924,406,3865.179394
695.968585,213,3867.3668
365.129224,221,3869.398273
698.783211,177,3870.678118
894.82597,359,3873.480115
610.592875,211,3875.738286
599.356177,97,3876.600383
-46.876535,87,3877.421783
1097.224808,405,3881.553672
-51.249091,21,3881.795885
792.982182,384,3885.966088
-52.444908,16,3886.097683
1101.493704,327,3889.206288
-50.877504,100,3890.148654
678.800801,746,3897.726419
890.407632,362,3901.8018
1010.153685,447,3905.857674
604.895987,212,3908.026952
901.609454,222,3909.994517
793.508524,307,3912.898252
357.229243,149,3914.158333
681.481985,412,3918.707536
992.78547,402,3922.362146
692.175856,384,3925.432456
49.879982,167,3926.87784
1106.036678,341,3929.885363
899.392767,277,3932.407024
901.759345,281,3934.931358
1097.328074,449,3938.919785
793.397785,422,3943.215811
256.378317,99,3972.716159
561.371321,307,3975.716914
987.507847,494,3980.052731
